GENER
 ag16BAS 1                   1     HEAT  1.830e+05 0.000e+00 0.000e+00 0.000e+00
 dk16BAS 1                   1     HEAT  1.364e+05 0.000e+00 0.000e+00 0.000e+00
 cc16BAS 1                   1     HEAT  1.509e+05 0.000e+00 0.000e+00 0.000e+00
 bu16BAS 1                   1     HEAT  1.703e+05 0.000e+00 0.000e+00 0.000e+00
 am16BAS 1                   1     HEAT  1.947e+05 0.000e+00 0.000e+00 0.000e+00
 an16BAS 1                   1     HEAT  2.102e+05 0.000e+00 0.000e+00 0.000e+00
 ao16BAS 1                   1     HEAT  1.838e+05 0.000e+00 0.000e+00 0.000e+00
 fo16BAS 1                   1     HEAT  1.380e+05 0.000e+00 0.000e+00 0.000e+00
 bx16BAS 1                   1     HEAT  1.692e+05 0.000e+00 0.000e+00 0.000e+00
 gi16BAS 1                   1     HEAT  1.175e+05 0.000e+00 0.000e+00 0.000e+00
 au16BAS 1                   1     HEAT  1.963e+05 0.000e+00 0.000e+00 0.000e+00
 av16BAS 1                   1     HEAT  2.112e+05 0.000e+00 0.000e+00 0.000e+00
 aw16BAS 1                   1     HEAT  2.002e+05 0.000e+00 0.000e+00 0.000e+00
 ed16BAS 1                   1     HEAT  6.547e+04 0.000e+00 0.000e+00 0.000e+00
 eb16BAS 1                   1     HEAT  7.353e+04 0.000e+00 0.000e+00 0.000e+00
 ec16BAS 1                   1     HEAT  1.295e+05 0.000e+00 0.000e+00 0.000e+00
 gh16BAS 1                   1     HEAT  1.120e+05 0.000e+00 0.000e+00 0.000e+00
 bc16BAS 1                   1     HEAT  2.103e+05 0.000e+00 0.000e+00 0.000e+00
 bd16BAS 1                   1     HEAT  2.178e+05 0.000e+00 0.000e+00 0.000e+00
 be16BAS 1                   1     HEAT  2.241e+05 0.000e+00 0.000e+00 0.000e+00
 bm16BAS 1                   1     HEAT  2.226e+05 0.000e+00 0.000e+00 0.000e+00
 bf16BAS 1                   1     HEAT  2.183e+05 0.000e+00 0.000e+00 0.000e+00
 bn16BAS 1                   1     HEAT  2.282e+05 0.000e+00 0.000e+00 0.000e+00
 dt16BAS 1                   1     HEAT  6.250e+04 0.000e+00 0.000e+00 0.000e+00
 bo16BAS 1                   1     HEAT  2.074e+05 0.000e+00 0.000e+00 0.000e+00
 dr16BAS 1                   1     HEAT  4.287e+04 0.000e+00 0.000e+00 0.000e+00
 ds16BAS 1                   1     HEAT  6.269e+04 0.000e+00 0.000e+00 0.000e+00
 bp16BAS 1                   1     HEAT  2.092e+05 0.000e+00 0.000e+00 0.000e+00
 da16BAS 1                   1     HEAT  4.244e+04 0.000e+00 0.000e+00 0.000e+00
 du16BAS 1                   1     HEAT  1.154e+05 0.000e+00 0.000e+00 0.000e+00
 bq16BAS 1                   1     HEAT  2.076e+05 0.000e+00 0.000e+00 0.000e+00
 de16BAS 1                   1     HEAT  6.204e+04 0.000e+00 0.000e+00 0.000e+00
 df16BAS 1                   1     HEAT  6.183e+04 0.000e+00 0.000e+00 0.000e+00
 bj16BAS 1                   1     HEAT  2.172e+05 0.000e+00 0.000e+00 0.000e+00
 br16BAS 1                   1     HEAT  2.282e+05 0.000e+00 0.000e+00 0.000e+00
 bk16BAS 1                   1     HEAT  2.277e+05 0.000e+00 0.000e+00 0.000e+00
 bl16BAS 1                   1     HEAT  2.219e+05 0.000e+00 0.000e+00 0.000e+00
 bs16BAS 1                   1     HEAT  2.230e+05 0.000e+00 0.000e+00 0.000e+00
 bt16BAS 1                   1     HEAT  2.232e+05 0.000e+00 0.000e+00 0.000e+00
 cu16BAS 1                   1     HEAT  1.692e+05 0.000e+00 0.000e+00 0.000e+00
 fr16BAS 1                   1     HEAT  9.011e+04 0.000e+00 0.000e+00 0.000e+00
 ea16BAS 1                   1     HEAT  5.848e+04 0.000e+00 0.000e+00 0.000e+00
 dy16BAS 1                   1     HEAT  8.934e+04 0.000e+00 0.000e+00 0.000e+00
 dz16BAS 1                   1     HEAT  7.005e+04 0.000e+00 0.000e+00 0.000e+00
 fq16BAS 1                   1     HEAT  6.496e+04 0.000e+00 0.000e+00 0.000e+00
 fg16BAS 1                   1     HEAT  1.470e+05 0.000e+00 0.000e+00 0.000e+00
 bv16BAS 1                   1     HEAT  1.787e+05 0.000e+00 0.000e+00 0.000e+00
 db16BAS 1                   1     HEAT  1.004e+05 0.000e+00 0.000e+00 0.000e+00
 dw16BAS 1                   1     HEAT  8.932e+04 0.000e+00 0.000e+00 0.000e+00
 dx16BAS 1                   1     HEAT  1.031e+05 0.000e+00 0.000e+00 0.000e+00
 ev16BAS 1                   1     HEAT  1.240e+05 0.000e+00 0.000e+00 0.000e+00
 eq16BAS 1                   1     HEAT  1.097e+05 0.000e+00 0.000e+00 0.000e+00
 eu16BAS 1                   1     HEAT  1.240e+05 0.000e+00 0.000e+00 0.000e+00
  l16BAS 1                   1     HEAT  2.185e+05 0.000e+00 0.000e+00 0.000e+00
 dh16BAS 1                   1     HEAT  1.539e+05 0.000e+00 0.000e+00 0.000e+00
 di16BAS 1                   1     HEAT  1.561e+05 0.000e+00 0.000e+00 0.000e+00
 do16BAS 1                   1     HEAT  1.090e+05 0.000e+00 0.000e+00 0.000e+00
 bw16BAS 1                   1     HEAT  1.781e+05 0.000e+00 0.000e+00 0.000e+00
 dp16BAS 1                   1     HEAT  8.890e+04 0.000e+00 0.000e+00 0.000e+00
 dq16BAS 1                   1     HEAT  1.016e+05 0.000e+00 0.000e+00 0.000e+00
 dv16BAS 1                   1     HEAT  8.947e+04 0.000e+00 0.000e+00 0.000e+00
 ci16BAS 1                   1     HEAT  8.952e+04 0.000e+00 0.000e+00 0.000e+00
 cj16BAS 1                   1     HEAT  1.134e+05 0.000e+00 0.000e+00 0.000e+00
 ch16BAS 1                   1     HEAT  7.425e+04 0.000e+00 0.000e+00 0.000e+00
 by16BAS 1                   1     HEAT  1.597e+05 0.000e+00 0.000e+00 0.000e+00
 ck16BAS 1                   1     HEAT  6.777e+04 0.000e+00 0.000e+00 0.000e+00
  v16BAS 1                   1     HEAT  2.192e+05 0.000e+00 0.000e+00 0.000e+00
 cg16BAS 1                   1     HEAT  5.023e+04 0.000e+00 0.000e+00 0.000e+00
 cl16BAS 1                   1     HEAT  6.974e+04 0.000e+00 0.000e+00 0.000e+00
 fa16BAS 1                   1     HEAT  1.293e+05 0.000e+00 0.000e+00 0.000e+00
 gf16BAS 1                   1     HEAT  1.071e+05 0.000e+00 0.000e+00 0.000e+00
  r16BAS 1                   1     HEAT  2.192e+05 0.000e+00 0.000e+00 0.000e+00
 fx16BAS 1                   1     HEAT  1.331e+05 0.000e+00 0.000e+00 0.000e+00
 cp16BAS 1                   1     HEAT  4.853e+04 0.000e+00 0.000e+00 0.000e+00
 cq16BAS 1                   1     HEAT  6.835e+04 0.000e+00 0.000e+00 0.000e+00
 fk16BAS 1                   1     HEAT  1.504e+05 0.000e+00 0.000e+00 0.000e+00
 dm16BAS 1                   1     HEAT  6.558e+04 0.000e+00 0.000e+00 0.000e+00
 dn16BAS 1                   1     HEAT  8.641e+04 0.000e+00 0.000e+00 0.000e+00
 fp16BAS 1                   1     HEAT  6.434e+04 0.000e+00 0.000e+00 0.000e+00
 et16BAS 1                   1     HEAT  8.546e+04 0.000e+00 0.000e+00 0.000e+00
 cm16BAS 1                   1     HEAT  7.293e+04 0.000e+00 0.000e+00 0.000e+00
 cr16BAS 1                   1     HEAT  1.309e+05 0.000e+00 0.000e+00 0.000e+00
 dd16BAS 1                   1     HEAT  7.180e+04 0.000e+00 0.000e+00 0.000e+00
 ew16BAS 1                   1     HEAT  8.596e+04 0.000e+00 0.000e+00 0.000e+00
 ey16BAS 1                   1     HEAT  5.965e+04 0.000e+00 0.000e+00 0.000e+00
 ez16BAS 1                   1     HEAT  7.499e+04 0.000e+00 0.000e+00 0.000e+00
 ge16BAS 1                   1     HEAT  1.020e+05 0.000e+00 0.000e+00 0.000e+00
 fb16BAS 1                   1     HEAT  6.393e+04 0.000e+00 0.000e+00 0.000e+00
  k16BAS 1                   1     HEAT  2.073e+05 0.000e+00 0.000e+00 0.000e+00
  m16BAS 1                   1     HEAT  2.070e+05 0.000e+00 0.000e+00 0.000e+00
  e16BAS 1                   1     HEAT  2.169e+05 0.000e+00 0.000e+00 0.000e+00
 fs16BAS 1                   1     HEAT  7.471e+04 0.000e+00 0.000e+00 0.000e+00
 ft16BAS 1                   1     HEAT  5.795e+04 0.000e+00 0.000e+00 0.000e+00
 fu16BAS 1                   1     HEAT  7.297e+04 0.000e+00 0.000e+00 0.000e+00
 cz16BAS 1                   1     HEAT  1.223e+05 0.000e+00 0.000e+00 0.000e+00
 dl16BAS 1                   1     HEAT  6.376e+04 0.000e+00 0.000e+00 0.000e+00
 dg16BAS 1                   1     HEAT  1.692e+05 0.000e+00 0.000e+00 0.000e+00
 dj16BAS 1                   1     HEAT  1.692e+05 0.000e+00 0.000e+00 0.000e+00
 fl16BAS 1                   1     HEAT  6.632e+04 0.000e+00 0.000e+00 0.000e+00
 cn16BAS 1                   1     HEAT  5.955e+04 0.000e+00 0.000e+00 0.000e+00
 co16BAS 1                   1     HEAT  7.349e+04 0.000e+00 0.000e+00 0.000e+00
 cv16BAS 1                   1     HEAT  1.605e+05 0.000e+00 0.000e+00 0.000e+00
 eg16BAS 1                   1     HEAT  1.654e+05 0.000e+00 0.000e+00 0.000e+00
 fe16BAS 1                   1     HEAT  1.674e+05 0.000e+00 0.000e+00 0.000e+00
 ca16BAS 1                   1     HEAT  1.086e+05 0.000e+00 0.000e+00 0.000e+00
 cb16BAS 1                   1     HEAT  1.023e+05 0.000e+00 0.000e+00 0.000e+00
 cy16BAS 1                   1     HEAT  1.632e+05 0.000e+00 0.000e+00 0.000e+00
 eo16BAS 1                   1     HEAT  1.686e+05 0.000e+00 0.000e+00 0.000e+00
 cx16BAS 1                   1     HEAT  1.713e+05 0.000e+00 0.000e+00 0.000e+00
 fj16BAS 1                   1     HEAT  8.215e+04 0.000e+00 0.000e+00 0.000e+00
 fi16BAS 1                   1     HEAT  6.280e+04 0.000e+00 0.000e+00 0.000e+00
 es16BAS 1                   1     HEAT  6.630e+04 0.000e+00 0.000e+00 0.000e+00
 er16BAS 1                   1     HEAT  5.854e+04 0.000e+00 0.000e+00 0.000e+00
 fd16BAS 1                   1     HEAT  1.813e+05 0.000e+00 0.000e+00 0.000e+00
 ex16BAS 1                   1     HEAT  6.750e+04 0.000e+00 0.000e+00 0.000e+00
 ek16BAS 1                   1     HEAT  1.685e+05 0.000e+00 0.000e+00 0.000e+00
 ct16BAS 1                   1     HEAT  1.701e+05 0.000e+00 0.000e+00 0.000e+00
 ej16BAS 1                   1     HEAT  1.695e+05 0.000e+00 0.000e+00 0.000e+00
 bz16BAS 1                   1     HEAT  1.021e+05 0.000e+00 0.000e+00 0.000e+00
 ei16BAS 1                   1     HEAT  1.728e+05 0.000e+00 0.000e+00 0.000e+00
 ce16BAS 1                   1     HEAT  1.487e+05 0.000e+00 0.000e+00 0.000e+00
 dc16BAS 1                   1     HEAT  8.615e+04 0.000e+00 0.000e+00 0.000e+00
 fn16BAS 1                   1     HEAT  8.582e+04 0.000e+00 0.000e+00 0.000e+00
 fh16BAS 1                   1     HEAT  5.928e+04 0.000e+00 0.000e+00 0.000e+00
 fm16BAS 1                   1     HEAT  5.950e+04 0.000e+00 0.000e+00 0.000e+00
 fc16BAS 1                   1     HEAT  1.537e+05 0.000e+00 0.000e+00 0.000e+00
 gc16BAS 1                   1     HEAT  1.037e+05 0.000e+00 0.000e+00 0.000e+00
 gd16BAS 1                   1     HEAT  1.077e+05 0.000e+00 0.000e+00 0.000e+00
 ep16BAS 1                   1     HEAT  1.106e+05 0.000e+00 0.000e+00 0.000e+00
 cw16BAS 1                   1     HEAT  1.114e+05 0.000e+00 0.000e+00 0.000e+00
 el16BAS 1                   1     HEAT  1.729e+05 0.000e+00 0.000e+00 0.000e+00
 cs16BAS 1                   1     HEAT  1.709e+05 0.000e+00 0.000e+00 0.000e+00
 eh16BAS 1                   1     HEAT  1.107e+05 0.000e+00 0.000e+00 0.000e+00
 em16BAS 1                   1     HEAT  1.093e+05 0.000e+00 0.000e+00 0.000e+00
 ff16BAS 1                   1     HEAT  1.659e+05 0.000e+00 0.000e+00 0.000e+00
 en16BAS 1                   1     HEAT  1.705e+05 0.000e+00 0.000e+00 0.000e+00
 ee16BAS 1                   1     HEAT  1.773e+05 0.000e+00 0.000e+00 0.000e+00
 ef16BAS 1                   1     HEAT  1.528e+05 0.000e+00 0.000e+00 0.000e+00
 ej16 gt16                   1     MASS  4.000e+00 3.000e+06 0.000e+00 0.000e+00
 cx16 ft16                   1     MASS  2.500e+00 3.000e+06 0.000e+00 0.000e+00
 cy16 fq16                   1     MASS  2.000e+00 3.000e+06 0.000e+00 0.000e+00
 el16 hu16                   1     MASS  5.000e-01 3.000e+06 0.000e+00 0.000e+00
 eg16 fa16                   1     MASS  5.000e-01 3.000e+06 0.000e+00 0.000e+00
 ek16 gn16                   1     MASS  5.000e-01 3.000e+06 0.000e+00 0.000e+00
 ei16 gx16                   1     MASS  4.000e+00 3.000e+06 0.000e+00 0.000e+00
 ff16 ie16                   1     MASS  4.000e+00 3.000e+06 0.000e+00 0.000e+00
 fe16 fe16                   1     MASS  4.000e+00 3.000e+06 0.000e+00 0.000e+00
 en16 ik16                   1     MASS  0.000e+00 3.000e+06 0.000e+00 0.000e+00
 eo16 fs16                   1     MASS  5.000e-01 3.000e+06 0.000e+00 0.000e+00
 cv16 ey16                   1     MASS  1.000e+00 3.000e+06 0.000e+00 0.000e+00
 ef16 io16                   1     MASS  2.000e+00 3.000e+06 0.000e+00 0.000e+00
 ci16 cr16                   1     MASS  2.000e+00 2.000e+06 0.000e+00 0.000e+00
 cj16 cr16                   1     MASS  6.000e+00 2.000e+06 0.000e+00 0.000e+00
 by16 cu16                   1     MASS  4.000e+00 2.000e+06 0.000e+00 0.000e+00
 gf16 dc16                   1     MASS  1.147e+00 1.500e+06 0.000e+00 0.000e+00
 ee16 in16                   1     MASS  2.000e+00 3.000e+06 0.000e+00 0.000e+00
 cf16  s16                   1     MASS  2.000e+00 2.000e+06 0.000e+00 0.000e+00
 bu16 al16                   1     MASS  2.000e+00 3.000e+06 0.000e+00 0.000e+00
 bx16 aq16                   1     MASS  0.000e+00 3.000e+06 0.000e+00 0.000e+00
 bv16 cc16                   1     MASS  2.000e+00 3.000e+06 0.000e+00 0.000e+00
 db16 cc16                   1     MASS  0.000e+00 3.000e+06 0.000e+00 0.000e+00
 dw16 cc16                   1     MASS  0.000e+00 3.000e+06 0.000e+00 0.000e+00
 dx16 cc16                   1     MASS  0.000e+00 3.000e+06 0.000e+00 0.000e+00
 bw16 cl16                   1     MASS  0.000e+00 3.000e+06 0.000e+00 0.000e+00
 fc16 hg16                   1     MASS  2.000e+00 2.000e+06 0.000e+00 0.000e+00
 fd16 gf16                   1     MASS  2.000e+00 2.000e+06 0.000e+00 0.000e+00
 ce16 hc23                   1     MASS  0.000e+00 2.500e+06 0.000e+00 0.000e+00
 dc16 hc23                   1     MASS  0.000e+00 2.500e+06 0.000e+00 0.000e+00
 ct16 gp16                   1     MASS  5.000e-01 2.000e+06 0.000e+00 0.000e+00
 cs16 hv16                   1     MASS  5.000e-01 2.000e+06 0.000e+00 0.000e+00
 cu16 bm16                   1     MASS  5.000e-01 2.000e+06 0.000e+00 0.000e+00
 fr16 bm16                   1     MASS  5.000e-01 2.000e+06 0.000e+00 0.000e+00
 fp16 di16                   1     MASS  5.000e-01 2.000e+06 0.000e+00 0.000e+00
 dy16 bo16                   1     MASS  5.000e-01 2.000e+06 0.000e+00 0.000e+00
 dz16 bo16                   1     MASS  5.000e-01 2.000e+06 0.000e+00 0.000e+00
 fq16 bo16                   1     MASS  5.000e-01 2.000e+06 0.000e+00 0.000e+00
 dm16 dj16                   1     MASS  4.130e-01 2.000e+06 0.000e+00 0.000e+00
 dn16 dj16                   1     MASS  5.442e-01 2.000e+06 0.000e+00 0.000e+00
 fj16 fx16                   1     MASS  0.000e+00 3.000e+06 0.000e+00 0.000e+00
 fi16 fw16                   1     MASS  0.000e+00 3.000e+06 0.000e+00 0.000e+00
 dg16 es16                   1     MASS  0.000e+00 3.000e+06 0.000e+00 0.000e+00
 dj16 es16                   1     MASS  5.000e-01 3.000e+06 0.000e+00 0.000e+00
 ea16 bn16                   1     MASS  5.000e-01 3.000e+06 0.000e+00 0.000e+00
 eb16 ax16                   1     MASS  5.000e-01 3.000e+06 0.000e+00 0.000e+00
 ec16 ax16                   1     MASS  5.000e-01 3.000e+06 0.000e+00 0.000e+00
 dh16 ck16                   1     MASS  0.000e+00 3.000e+06 0.000e+00 0.000e+00
 di16 ck16                   1     MASS  0.000e+00 3.000e+06 0.000e+00 0.000e+00
 do16 ck16                   1     MASS  0.000e+00 3.000e+06 0.000e+00 0.000e+00
 bf16 bf16                   1     MASS  7.500e-01 3.000e+06 0.000e+00 0.000e+00
 bn16 bf16                   1     MASS  7.840e-01 3.000e+06 0.000e+00 0.000e+00
 dt16 bf16                   1     MASS  2.147e-01 3.000e+06 0.000e+00 0.000e+00
 dp16 cm16                   1     MASS  0.000e+00 3.000e+06 0.000e+00 0.000e+00
 dq16 cm16                   1     MASS  0.000e+00 3.000e+06 0.000e+00 0.000e+00
 dv16 cm16                   1     MASS  0.000e+00 3.000e+06 0.000e+00 0.000e+00
 cw16 hq16                   1     MASS  1.000e+00 3.000e+06 0.000e+00 0.000e+00
 gi16 ar16                   1     MASS  2.000e+00 3.000e+06 0.000e+00 0.000e+00
 eh16 eh16                   1     MASS  2.000e+00 3.000e+06 0.000e+00 0.000e+00
 gd16 gd16                   1     MASS  1.000e+00 0.000e+00 0.000e+00 0.000e+00
+++  
    2386    2387    2388    2389    2391    2392    2393    2394    2395    2540
    2399    2400    2401    2402    2443    2548    2405    2406    2407    2537
    2538    2551    2542    2541    2543    2441    2408    2409    2410    2474
    2440    2432    2411    2412    2413    2530    2435    2550    2414    2415
    2416    2493    2491    2492    2549    2417    2418    2419    2424    2420
    2425    2483    2426    2481    2482    2427    2464    2484    2428    2468
    2469    2421    2429    2422    2423    2430    2431    2458    2533    2490
    2488    2489    2532    2522    2433    2465    2486    2487    2511    2506
    2510    2397    2471    2472    2478    2434    2479    2480    2485    2446
    2447    2445    2436    2448    2404    2444    2449    2516    2547    2403
    2539    2453    2454    2526    2476    2477    2531    2509    2450    2455
    2467    2512    2514    2515    2546    2517    2396    2398    2390    2534
    2535    2536    2463    2475    2470    2473    2527    2451    2452    2459
    2496    2520    2438    2439    2462    2504    2461    2525    2524    2508
    2507    2519    2513    2500    2457    2499    2437    2498    2442    2466
    2529    2523    2528    2518    2544    2545    2505    2460    2501    2456
    2497    2502    2521    2503    2494    2495    2499    2461    2462    2501
    2496    2500    2498    2521    2520    2503    2504    2459    2495    2446
    2447    2436    2547    2494    2443    2432    2435    2433    2465    2486
    2487    2434    2518    2519    2442    2466    2457    2456    2458    2533
    2531    2488    2489    2532    2476    2477    2525    2524    2470    2473
    2490    2491    2492    2471    2472    2478    2420    2425    2483    2479
    2480    2485    2460    2550    2497    2545
